	[C](normalized)	[CCML](normalized)	[Ca](normalized)	[CWP](normalized)	[N](normalized)	[NCML](normalized)
hsa_circ_0002301	1	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002300	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002299	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002296	2.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002292	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002291	2	2.985675859	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002290	3.459431619	0.663747764	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0002289	0	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002285	1	1.663747764	2.133962904	2.809250951	0.658751561	0.485919059
hsa_circ_0002283	2.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002282	1.584962501	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002280	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002279	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002278	2	1.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002274	3.459431619	2.985675859	2.133962904	2.487322856	0.658751561	1.485919059
hsa_circ_0002273	0	0.663747764	0.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0002268	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002266	3	2.248710265	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0002264	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002262	2.584962501	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002261	2	1.663747764	2.133962904	0.487322856	1.658751561	0.485919059
hsa_circ_0002260	0	2.248710265	2.133962904	2.809250951	3.243714061	2.485919059
hsa_circ_0002259	2.321928095	0.663747764	4.133962904	2.072285357	0.658751561	0.485919059
hsa_circ_0002254	1	0.663747764	0.549000403	0.487322856	3.243714061	0.485919059
hsa_circ_0002250	0	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002238	0	0.663747764	3.356355325	1.487322856	0.658751561	0.485919059
hsa_circ_0002236	0	2.663747764	3.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0002231	0	0.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0002230	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002229	2.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002228	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002226	0	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0002225	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002224	0	0.663747764	2.549000403	2.809250951	3.243714061	1.485919059
hsa_circ_0002223	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002222	2	0.663747764	0.549000403	0.487322856	3.466106483	0.485919059
hsa_circ_0002221	2.321928095	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002220	2.321928095	2.663747764	2.870928498	1.487322856	4.565642156	2.485919059
hsa_circ_0002215	0	3.248710265	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002212	0	1.663747764	4.356355325	1.487322856	0.658751561	0.485919059
hsa_circ_0002211	1.584962501	1.663747764	2.133962904	0.487322856	3.466106483	0.485919059
hsa_circ_0002208	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002198	0	1.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0002194	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002193	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002190	2.584962501	3.985675859	1.549000403	2.072285357	0.658751561	2.070881559
hsa_circ_0002186	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002184	3	2.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002179	0	0.663747764	0.549000403	0.487322856	0.658751561	2.485919059
hsa_circ_0002178	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002175	0	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002174	3.807354922	3.663747764	0.549000403	1.487322856	3.658751561	0.485919059
hsa_circ_0002173	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002167	3	1.663747764	2.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0002166	0	0.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0002164	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002163	0	0.663747764	3.356355325	2.487322856	0.658751561	0.485919059
hsa_circ_0002162	3.700439718	3.663747764	4.455890999	0.487322856	0.658751561	0.485919059
hsa_circ_0002158	3.169925001	2.985675859	2.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0002157	2.807354922	4.471102686	5.356355325	2.072285357	0.658751561	0.485919059
hsa_circ_0002151	3	2.663747764	4.718925404	3.294677779	4.466106483	0.485919059
hsa_circ_0002141	2.584962501	4.57063836	6.221425745	5.809250951	1.658751561	3.070881559
hsa_circ_0002138	2.321928095	3.663747764	4.455890999	2.809250951	0.658751561	0.485919059
hsa_circ_0002137	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002130	2.321928095	2.663747764	0.549000403	0.487322856	5.70314568	2.070881559
hsa_circ_0002128	1.584962501	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0002125	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002124	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0002122	0	1.663747764	3.356355325	0.487322856	3.980679655	2.070881559
hsa_circ_0002114	0	2.248710265	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002111	3.459431619	3.833672766	2.870928498	0.487322856	3.980679655	1.485919059
hsa_circ_0002102	0	0.663747764	0.549000403	0.487322856	4.243714061	0.485919059
hsa_circ_0002100	3.459431619	4.248710265	5.133962904	3.487322856	4.906679074	2.807847153
hsa_circ_0002094	3	2.663747764	3.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0002092	0	2.985675859	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002089	3	2.985675859	4.796927916	1.487322856	0.658751561	0.485919059
hsa_circ_0002086	0	3.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002084	1	0.663747764	3.870928498	1.487322856	0.658751561	0.485919059
hsa_circ_0002080	4.321928095	2.248710265	4.870928498	3.072285357	3.658751561	0.485919059
hsa_circ_0002079	0	0.663747764	0.549000403	0.487322856	3.466106483	0.485919059
hsa_circ_0002078	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002076	0	0.663747764	2.549000403	0.487322856	0.658751561	2.070881559
hsa_circ_0002075	1	0.663747764	2.870928498	0.487322856	2.658751561	0.485919059
hsa_circ_0002069	3.700439718	0.663747764	3.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0002068	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002061	3.169925001	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002058	1	2.663747764	3.356355325	0.487322856	3.466106483	0.485919059
hsa_circ_0002053	1.584962501	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002052	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002049	2.321928095	2.663747764	3.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0002043	1.584962501	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002042	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002041	4.807354922	3.985675859	2.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0002039	2.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002035	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002028	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002026	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002025	0	0.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0002024	2.321928095	5.57063836	6.549000403	6.26868257	0.658751561	4.293273981
hsa_circ_0002021	3	2.663747764	2.133962904	1.487322856	0.658751561	1.485919059
hsa_circ_0002015	0	1.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002008	2.321928095	2.248710265	4.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0002005	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0002004	1.584962501	0.663747764	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0002001	0	0.663747764	0.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0001997	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001993	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001989	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001988	2.584962501	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001986	0	0.663747764	0.549000403	0.487322856	3.243714061	0.485919059
hsa_circ_0001984	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001982	0	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0001978	1	0.663747764	1.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0001977	1.584962501	2.248710265	2.870928498	2.809250951	0.658751561	0.485919059
hsa_circ_0001970	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001968	0	0.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0001966	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001965	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001964	3.807354922	5.471102686	3.718925404	2.072285357	4.118183179	0.485919059
hsa_circ_0001962	0	0.663747764	0.549000403	0.487322856	0.658751561	2.485919059
hsa_circ_0001958	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001953	0	0.663747764	5.249440121	4.072285357	0.658751561	0.485919059
hsa_circ_0001952	2	0.663747764	0.549000403	0.487322856	4.118183179	0.485919059
hsa_circ_0001948	2.807354922	2.248710265	3.356355325	0.487322856	0.658751561	2.070881559
hsa_circ_0001947	2.584962501	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001944	0	0.663747764	3.870928498	0.487322856	0.658751561	2.485919059
hsa_circ_0001937	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001934	0	1.663747764	3.356355325	0.487322856	0.658751561	3.070881559
hsa_circ_0001931	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001924	0	0.663747764	0.549000403	0.487322856	0.658751561	2.485919059
hsa_circ_0001922	2.321928095	2.663747764	2.870928498	2.072285357	1.658751561	2.807847153
hsa_circ_0001921	2.584962501	3.248710265	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001917	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001911	0	2.248710265	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0001910	0	3.248710265	2.870928498	2.072285357	0.658751561	0.485919059
hsa_circ_0001906	2	3.248710265	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001904	0	0.663747764	2.870928498	2.487322856	0.658751561	2.070881559
hsa_circ_0001900	5.977279923	7.171542404	6.406981398	4.487322856	3.980679655	3.65584406
hsa_circ_0001897	5.459431619	3.833672766	4.636463244	4.73525037	5.612947871	0.485919059
hsa_circ_0001895	2.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001890	0	0.663747764	4.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001885	0	0.663747764	0.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0001882	4.857980995	5.418635266	6.008432022	4.879640279	5.051068983	3.945350677
hsa_circ_0001876	2.321928095	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001875	3	4.123179383	1.549000403	0.487322856	2.658751561	0.485919059
hsa_circ_0001868	3	4.123179383	3.870928498	0.487322856	5.182313517	0.485919059
hsa_circ_0001866	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0001865	1.584962501	2.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001861	5.087462841	4.663747764	4.941317826	0.487322856	4.118183179	3.485919059
hsa_circ_0001860	3.584962501	1.663747764	4.133962904	2.072285357	0.658751561	1.485919059
hsa_circ_0001855	0	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0001852	1	0.663747764	0.549000403	0.487322856	2.243714061	0.485919059
hsa_circ_0001851	5.584962501	5.364187482	6.008432022	4.809250951	2.658751561	4.186358777
hsa_circ_0001850	3.584962501	4.364187482	4.455890999	1.487322856	3.980679655	3.485919059
hsa_circ_0001849	4.459431619	4.911675278	5.636463244	3.294677779	4.658751561	4.186358777
hsa_circ_0001847	4	4.985675859	3.870928498	2.809250951	4.828676562	2.485919059
hsa_circ_0001846	0	0.663747764	2.133962904	0.487322856	2.658751561	0.485919059
hsa_circ_0001839	0	0.663747764	0.549000403	0.487322856	3.980679655	0.485919059
hsa_circ_0001833	0	2.248710265	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001826	0	1.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001824	4.754887502	3.471102686	4.356355325	2.809250951	0.658751561	0.485919059
hsa_circ_0001821	2.321928095	4.364187482	4.249440121	2.072285357	0.658751561	0.485919059
hsa_circ_0001819	5.129283017	5.708141884	6.834402622	5.010884813	3.658751561	3.070881559
hsa_circ_0001818	0	2.985675859	2.870928498	0.487322856	0.658751561	2.807847153
hsa_circ_0001813	2	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001811	3.700439718	3.248710265	2.870928498	2.487322856	0.658751561	1.485919059
hsa_circ_0001810	3.459431619	3.833672766	3.718925404	1.487322856	0.658751561	2.070881559
hsa_circ_0001808	3.321928095	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0001807	3.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001806	1	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001805	0	0.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0001801	4.087462841	5.123179383	5.249440121	3.294677779	4.658751561	2.485919059
hsa_circ_0001799	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0001798	1.584962501	3.471102686	3.356355325	1.487322856	0.658751561	0.485919059
hsa_circ_0001796	4.459431619	3.985675859	4.008432022	4.072285357	3.466106483	1.485919059
hsa_circ_0001793	4.169925001	4.248710265	4.455890999	0.487322856	0.658751561	2.807847153
hsa_circ_0001792	0	0.663747764	0.549000403	0.487322856	0.658751561	2.485919059
hsa_circ_0001791	3	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001790	2.807354922	4.248710265	1.549000403	2.487322856	3.466106483	3.070881559
hsa_circ_0001789	3	3.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001788	5.523561956	4.985675859	5.133962904	3.072285357	5.182313517	4.293273981
hsa_circ_0001786	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001785	3.169925001	3.471102686	3.718925404	0.487322856	0.658751561	2.485919059
hsa_circ_0001781	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001778	0	0.663747764	0.549000403	2.072285357	4.565642156	2.070881559
hsa_circ_0001777	4.169925001	3.471102686	4.870928498	3.072285357	0.658751561	2.485919059
hsa_circ_0001776	5.554588852	4.751210606	5.906552408	4.946754475	6.243714061	5.070881559
hsa_circ_0001772	5.247927513	5.833672766	5.67828342	4.487322856	3.980679655	2.485919059
hsa_circ_0001770	0	3.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001769	3.807354922	4.751210606	3.133962904	2.487322856	0.658751561	0.485919059
hsa_circ_0001767	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001766	3.321928095	1.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001758	2	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001756	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001753	1.584962501	2.248710265	0.549000403	0.487322856	2.243714061	0.485919059
hsa_circ_0001750	0	2.248710265	3.718925404	0.487322856	0.658751561	2.807847153
hsa_circ_0001748	3.321928095	1.663747764	1.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0001747	1.584962501	2.248710265	4.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0001742	3.169925001	3.985675859	4.008432022	1.487322856	0.658751561	0.485919059
hsa_circ_0001741	4.087462841	5.056065187	5.303887905	4.187762575	5.413639063	3.65584406
hsa_circ_0001739	3.169925001	2.663747764	3.133962904	0.487322856	4.118183179	0.485919059
hsa_circ_0001730	3.807354922	3.985675859	5.906552408	4.73525037	3.828676562	3.485919059
hsa_circ_0001727	4.857980995	5.307603954	5.975265158	4.73525037	3.658751561	3.293273981
hsa_circ_0001726	2.807354922	3.248710265	4.249440121	0.487322856	0.658751561	1.485919059
hsa_circ_0001725	0	0.663747764	3.356355325	2.487322856	0.658751561	0.485919059
hsa_circ_0001722	3.169925001	4.123179383	4.455890999	1.487322856	2.243714061	2.807847153
hsa_circ_0001721	1	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001711	0	0.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0001709	2.807354922	2.663747764	4.718925404	1.487322856	0.658751561	0.485919059
hsa_circ_0001708	3.321928095	0.663747764	0.549000403	0.487322856	0.658751561	2.070881559
hsa_circ_0001707	3	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001700	2	4.364187482	3.133962904	3.294677779	0.658751561	0.485919059
hsa_circ_0001696	2	4.57063836	3.870928498	2.487322856	0.658751561	0.485919059
hsa_circ_0001694	1.584962501	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001693	2	4.471102686	0.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0001689	0	1.663747764	4.718925404	0.487322856	0.658751561	1.485919059
hsa_circ_0001687	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0001686	2.807354922	4.364187482	3.549000403	2.072285357	4.359191279	2.807847153
hsa_circ_0001684	3	2.985675859	3.356355325	2.809250951	0.658751561	0.485919059
hsa_circ_0001682	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001681	3.459431619	5.617944075	4.249440121	4.072285357	6.150604657	1.485919059
hsa_circ_0001678	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001676	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001674	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0001666	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
